Date (dd/mm/yy),Generated (kWh),Efficiency (kWh/kW),Exported (kWh),Peak Power (kW),Peak Time (hh:mm:am/pm),Weather Conditions (category)
25/11/12,79.836,3.306,,,,Mostly Cloudy
24/11/12,80.834,3.347,,,,Mostly Cloudy
23/11/12,84.01,3.479,,,,Mostly Cloudy
22/11/12,84.399,3.495,,,,Mostly Cloudy
21/11/12,83.952,3.476,,,,Mostly Cloudy
20/11/12,87.534,3.625,,,,Mostly Cloudy
19/11/12,88.495,3.664,,,,Mostly Cloudy
18/11/12,76.275,3.158,,,,Mostly Cloudy
17/11/12,71.191,2.948,,,,Mostly Cloudy
16/11/12,81.083,3.357,,,,Mostly Cloudy
15/11/12,24.893,1.031,,,,Cloudy
14/11/12,89.317,3.698,,,,Mostly Cloudy
13/11/12,98.262,4.069,,,,Partly Cloudy
12/11/12,101.246,4.192,,,,Partly Cloudy
11/11/12,103.149,4.271,,,,Partly Cloudy
10/11/12,71.43,2.958,,,,Mostly Cloudy
09/11/12,46.334,1.919,,,,Cloudy
08/11/12,51.548,2.134,,,,Cloudy
07/11/12,100.659,4.168,,,,Partly Cloudy
06/11/12,100.706,4.17,,,,Partly Cloudy
05/11/12,101.132,4.188,,,,Partly Cloudy
04/11/12,103.419,4.282,,,,Partly Cloudy
03/11/12,104.017,4.307,,,,Partly Cloudy
02/11/12,99.484,4.119,,,,Partly Cloudy
01/11/12,103.112,4.27,,,,Partly Cloudy
31/10/12,106.169,4.396,,,,Partly Cloudy
30/10/12,109.615,4.539,,,,Partly Cloudy
29/10/12,111.091,4.6,,,,Partly Cloudy
28/10/12,110.821,4.589,,,,Partly Cloudy
27/10/12,115.036,4.763,,,,Partly Cloudy
26/10/12,115.146,4.768,,,,Partly Cloudy
25/10/12,117.391,4.861,,,,Partly Cloudy
24/10/12,119.049,4.93,,,,Partly Cloudy
23/10/12,93.319,3.864,,,,Mostly Cloudy
22/10/12,80.246,3.323,,,,Mostly Cloudy
21/10/12,45.898,1.901,,,,Cloudy
20/10/12,25.574,1.059,,,,Cloudy
19/10/12,116.934,4.842,,,,Partly Cloudy
18/10/12,44.073,1.825,,,,Cloudy
17/10/12,111.216,4.605,,,,Partly Cloudy
16/10/12,121.461,5.029,,,,Fine
15/10/12,122.397,5.068,,,,Fine
14/10/12,122.859,5.087,,,,Fine
13/10/12,125.251,5.186,,,,Fine
12/10/12,66.768,2.765,,,,Mostly Cloudy
11/10/12,70.328,2.912,,,,Mostly Cloudy
10/10/12,84.347,3.493,,,,Mostly Cloudy
09/10/12,94.936,3.931,,,,Mostly Cloudy
08/10/12,90.861,3.762,,,,Mostly Cloudy
07/10/12,110.301,4.567,,,,Partly Cloudy
06/10/12,86.998,3.602,,,,Mostly Cloudy
05/10/12,90.627,3.753,,,,Mostly Cloudy
04/10/12,108.69,4.501,,,,Partly Cloudy
03/10/12,111.242,4.606,,,,Partly Cloudy
02/10/12,109.563,4.537,,,,Partly Cloudy
01/10/12,111.829,4.631,,,,Partly Cloudy
30/09/12,113.113,4.684,,,,Partly Cloudy
29/09/12,100.981,4.181,,,,Partly Cloudy
28/09/12,115.182,4.769,,,,Partly Cloudy
27/09/12,114.761,4.752,,,,Partly Cloudy
26/09/12,115.224,4.771,,,,Partly Cloudy
25/09/12,118.082,4.89,,,,Partly Cloudy
24/09/12,116.284,4.815,,,,Partly Cloudy
23/09/12,115.348,4.776,,,,Partly Cloudy
22/09/12,87.841,3.637,,,,Mostly Cloudy
21/09/12,94.296,3.905,,,,Mostly Cloudy
20/09/12,118.576,4.91,,,,Partly Cloudy
19/09/12,121.238,5.02,,,,Fine
18/09/12,112.188,4.645,,,,Partly Cloudy
17/09/12,121.097,5.014,,,,Fine
16/09/12,123.572,5.117,,,,Fine
15/09/12,122.397,5.068,,,,Fine
14/09/12,125.755,5.207,,,,Fine
13/09/12,122.147,5.058,,,,Fine
12/09/12,105.124,4.353,,,,Partly Cloudy
11/09/12,23.24,0.962,,,,Showers
10/09/12,99.25,4.11,,,,Partly Cloudy
09/09/12,90.367,3.742,,,,Mostly Cloudy
08/09/12,111.138,4.602,,,,Partly Cloudy
07/09/12,123.473,5.113,,,,Fine
06/09/12,121.472,5.03,,,,Fine
05/09/12,118.961,4.926,,,,Partly Cloudy
04/09/12,117.37,4.86,,,,Partly Cloudy
03/09/12,127.08,5.262,,,,Fine
02/09/12,129.17,5.349,,,,Fine
01/09/12,132.231,5.475,,,,Fine
31/08/12,128.302,5.313,,,,Fine
30/08/12,119.73,4.958,,,,Partly Cloudy
29/08/12,125.344,5.19,,,,Fine
28/08/12,82.034,3.397,,,,Mostly Cloudy
27/08/12,135.142,5.596,,,,Fine
26/08/12,139.888,5.792,,,,Fine
25/08/12,107.104,4.435,,,,Partly Cloudy
24/08/12,87.679,3.631,,,,Mostly Cloudy
23/08/12,128.712,5.33,,,,Fine
22/08/12,109.553,4.536,,,,Partly Cloudy
21/08/12,127.543,5.281,,,,Fine
20/08/12,130.027,5.384,,,,Fine
19/08/12,129.123,5.347,,,,Fine
18/08/12,129.139,5.347,,,,Fine
17/08/12,111.013,4.597,,,,Partly Cloudy
16/08/12,96.958,4.015,,,,Partly Cloudy
15/08/12,102.551,4.246,,,,Partly Cloudy
14/08/12,131.836,5.459,,,,Fine
13/08/12,125.874,5.212,,,,Fine
12/08/12,103.871,4.301,,,,Partly Cloudy
11/08/12,123.078,5.096,,,,Fine
10/08/12,122.111,5.056,,,,Fine
09/08/12,125.708,5.205,,,,Fine
08/08/12,132.419,5.483,,,,Fine
07/08/12,112.843,4.673,,,,Partly Cloudy
06/08/12,133.359,5.522,,,,Fine
05/08/12,133.91,5.545,,,,Fine
04/08/12,130.397,5.399,,,,Fine
03/08/12,133.443,5.526,,,,Fine
02/08/12,137.289,5.685,,,,Fine
01/08/12,138.828,5.749,,,,Fine
31/07/12,115.338,4.776,,,,Partly Cloudy
30/07/12,132.367,5.481,,,,Fine
29/07/12,143.215,5.93,,,,Fine
28/07/12,144.811,5.996,,,,Fine
27/07/12,144.124,5.968,,,,Fine
26/07/12,141.401,5.855,,,,Fine
25/07/12,139.431,5.774,,,,Fine
24/07/12,141.931,5.877,,,,Fine
23/07/12,144.306,5.975,,,,Fine
22/07/12,141.629,5.865,,,,Fine
21/07/12,142.653,5.907,,,,Fine
20/07/12,143.818,5.955,,,,Fine
19/07/12,144.582,5.987,,,,Fine
18/07/12,138.297,5.727,,,,Fine
17/07/12,151.22,6.262,,,,Fine
16/07/12,150.83,6.246,,,,Fine
15/07/12,147.441,6.105,,,,Fine
14/07/12,143.818,5.955,,,,Fine
13/07/12,80.761,3.344,,,,Mostly Cloudy
12/07/12,56.678,2.347,,,,Cloudy
11/07/12,125.843,5.211,,,,Fine
10/07/12,144.993,6.004,,,,Fine
09/07/12,149.681,6.198,,,,Fine
08/07/12,152.155,6.3,,,,Fine
07/07/12,143.282,5.933,,,,Fine
06/07/12,147.404,6.104,,,,Fine
05/07/12,129.7,5.371,,,,Fine
04/07/12,122.74,5.082,,,,Fine
03/07/12,141.286,5.85,,,,Fine
02/07/12,139.483,5.776,,,,Fine
01/07/12,155.732,6.449,,,,Fine
30/06/12,157.468,6.52,,,,Fine
29/06/12,158.892,6.579,,,,Fine
28/06/12,155.893,6.455,,,,Fine
27/06/12,156.002,6.46,,,,Fine
26/06/12,160.529,6.647,,,,Fine
25/06/12,158.944,6.582,,,,Fine
24/06/12,159.162,6.591,,,,Fine
23/06/12,159.76,6.615,,,,Fine
22/06/12,158.596,6.567,,,,Fine
21/06/12,153.439,6.354,,,,Fine
20/06/12,159.942,6.623,,,,Fine
19/06/12,155.097,6.422,,,,Fine
18/06/12,150.201,6.22,,,,Fine
17/06/12,157.613,6.526,,,,Fine
16/06/12,155.149,6.424,,,,Fine
15/06/12,87.835,3.637,,,,Mostly Cloudy
14/06/12,151.396,6.269,,,,Fine
13/06/12,138.11,5.719,,,,Fine
12/06/12,161.283,6.678,,,,Fine
11/06/12,153.356,6.35,,,,Fine
10/06/12,151.932,6.291,,,,Fine
09/06/12,144.613,5.988,,,,Fine
08/06/12,154.635,6.403,,,,Fine
07/06/12,160.867,6.661,,,,Fine
06/06/12,161.579,6.691,,,,Fine
05/06/12,159.209,6.593,,,,Fine
04/06/12,144.535,5.985,,,,Fine
03/06/12,162.333,6.722,,,,Fine
02/06/12,162.801,6.741,,,,Fine
01/06/12,159.635,6.61,,,,Fine
31/05/12,161.782,6.699,,,,Fine
30/05/12,158.715,6.572,,,,Fine
29/05/12,166.102,6.878,,,,Fine
28/05/12,164.984,6.832,,,,Fine
27/05/12,167.567,6.939,,,,Fine
26/05/12,141.707,5.868,,,,Fine
25/05/12,73.426,3.04,,,,Mostly Cloudy
24/05/12,137.263,5.684,,,,Fine
23/05/12,153.398,6.352,,,,Fine
22/05/12,157.255,6.512,,,,Fine
21/05/12,160.436,6.643,,,,Fine
20/05/12,155.534,6.44,,,,Fine
19/05/12,154.687,6.405,,,,Fine
18/05/12,146.063,6.048,,,,Fine
17/05/12,158.653,6.569,,,,Fine
16/05/12,159.006,6.584,,,,Fine
15/05/12,159.692,6.613,,,,Fine
14/05/12,149.712,6.199,,,,Fine
13/05/12,142.196,5.888,,,,Fine
12/05/12,158.523,6.564,,,,Fine
11/05/12,162.125,6.713,,,,Fine
10/05/12,158.336,6.556,,,,Fine
09/05/12,160.062,6.628,,,,Fine
08/05/12,139.321,5.769,,,,Fine
07/05/12,143.927,5.96,,,,Fine
06/05/12,141.395,5.855,,,,Fine
05/05/12,156.522,6.481,,,,Fine
04/05/12,145.034,6.006,,,,Fine
03/05/12,142.18,5.887,,,,Fine
02/05/12,50.384,2.086,,,,Cloudy
01/05/12,85.132,3.525,,,,Mostly Cloudy
30/04/12,43.621,1.806,,,,Cloudy
29/04/12,102.863,4.259,,,,Partly Cloudy
28/04/12,160.394,6.642,,,,Fine
27/04/12,149.468,6.189,,,,Fine
26/04/12,112.313,4.651,,,,Partly Cloudy
25/04/12,75.417,3.123,,,,Mostly Cloudy
24/04/12,140.174,5.804,,,,Fine
23/04/12,33.334,1.38,,,,Cloudy
22/04/12,108.336,4.486,,,,Partly Cloudy
21/04/12,157.514,6.522,,,,Fine
20/04/12,156.912,6.497,,,,Fine
19/04/12,154.666,6.404,,,,Fine
18/04/12,158.289,6.554,,,,Fine
17/04/12,160.477,6.645,,,,Fine
16/04/12,160.462,6.644,,,,Fine
15/04/12,163.612,6.775,,,,Fine
14/04/12,122.568,5.075,,,,Fine
13/04/12,50.867,2.106,,,,Cloudy
12/04/12,132.465,5.485,,,,Fine
11/04/12,100.955,4.18,,,,Partly Cloudy
10/04/12,155.238,6.428,,,,Fine
09/04/12,155.389,6.434,,,,Fine
08/04/12,128.764,5.332,,,,Fine
07/04/12,156.137,6.465,,,,Fine
06/04/12,154.957,6.416,,,,Fine
05/04/12,146.848,6.081,,,,Fine
04/04/12,146.074,6.049,,,,Fine
03/04/12,154.401,6.393,,,,Fine
02/04/12,154.869,6.413,,,,Fine
01/04/12,136.743,5.662,,,,Fine
31/03/12,34.738,1.438,,,,Cloudy
30/03/12,149.078,6.173,,,,Fine
29/03/12,131.41,5.441,,,,Fine
28/03/12,148.579,6.152,,,,Fine
27/03/12,152.285,6.306,,,,Fine
26/03/12,135.428,5.608,,,,Fine
25/03/12,90.195,3.735,,,,Mostly Cloudy
24/03/12,92.883,3.846,,,,Mostly Cloudy
23/03/12,120.11,4.973,,,,Partly Cloudy
22/03/12,149.946,6.209,,,,Fine
21/03/12,149.588,6.194,,,,Fine
20/03/12,151.973,6.293,,,,Fine
19/03/12,101.704,4.211,,,,Partly Cloudy
18/03/12,105.067,4.351,,,,Partly Cloudy
17/03/12,22.309,0.924,,,,Showers
16/03/12,99.349,4.114,,,,Partly Cloudy
15/03/12,141.515,5.86,,,,Fine
14/03/12,143.288,5.933,,,,Fine
13/03/12,122.677,5.08,,,,Fine
12/03/12,143.199,5.93,,,,Fine
11/03/12,140.34,5.811,,,,Fine
10/03/12,143.054,5.924,,,,Fine
09/03/12,143.158,5.928,,,,Fine
08/03/12,142.97,5.92,,,,Fine
07/03/12,142.898,5.917,,,,Fine
06/03/12,51.964,2.152,,,,Cloudy
05/03/12,102.021,4.224,,,,Partly Cloudy
04/03/12,137.523,5.695,,,,Fine
03/03/12,139.639,5.782,,,,Fine
02/03/12,137.637,5.699,,,,Fine
01/03/12,96.615,4.001,,,,Partly Cloudy
28/02/12,66.94,2.772,,,,Not Sure
27/02/12,27.955,1.158,,,,Not Sure
26/02/12,109.476,4.533,,,,Not Sure
25/02/12,119.539,4.95,,,,Not Sure
24/02/12,123.817,5.127,,,,Not Sure
23/02/12,117.688,4.873,,,,Not Sure
22/02/12,121.592,5.035,,,,Not Sure
21/02/12,126.851,5.253,,,,Not Sure
20/02/12,95.623,3.96,,,,Not Sure
19/02/12,60.475,2.504,,,,Not Sure
18/02/12,101.33,4.196,,,,Not Sure
17/02/12,110.665,4.582,,,,Not Sure
16/02/12,81.741,3.385,,,,Not Sure
15/02/12,35.0,1.449,,,,Not Sure
14/02/12,89.856,3.721,,,,Not Sure
13/02/12,21.432,0.887,,,,Not Sure
12/02/12,22.525,0.933,,,,Not Sure
11/02/12,67.903,2.812,,,,Not Sure
10/02/12,113.181,4.687,,,,Not Sure
09/02/12,124.859,5.17,,,,Not Sure
08/02/12,120.791,5.002,,,,Not Sure
07/02/12,22.134,0.917,,,,Not Sure
06/02/12,65.899,2.729,,,,Not Sure
05/02/12,110.505,4.576,,,,Not Sure
04/02/12,107.468,4.45,,,,Not Sure
03/02/12,110.996,4.596,,,,Not Sure
02/02/12,106.792,4.422,,,,Not Sure
01/02/12,116.178,4.811,,,,Not Sure
31/01/12,132.523,5.487,,,,Fine
30/01/12,96.755,4.006,,,,Partly Cloudy
29/01/12,100.329,4.154,,,,Partly Cloudy
28/01/12,101.594,4.207,,,,Partly Cloudy
27/01/12,99.411,4.116,,,,Partly Cloudy
26/01/12,100.487,4.161,,,,Partly Cloudy
25/01/12,101.948,4.221,,,,Partly Cloudy
24/01/12,86.807,3.594,,,,Mostly Cloudy
23/01/12,10.397,0.431,,,,Showers
22/01/12,76.733,3.177,,,,Mostly Cloudy
21/01/12,29.362,1.216,,,,Cloudy
20/01/12,108.825,4.506,,,,Partly Cloudy
19/01/12,101.314,4.195,,,,Partly Cloudy
18/01/12,89.975,3.726,,,,Mostly Cloudy
17/01/12,100.031,4.142,,,,Partly Cloudy
16/01/12,8.807,0.365,,,,Showers
15/01/12,35.924,1.488,,,,Cloudy
14/01/12,41.536,1.72,,,,Cloudy
13/01/12,104.49,4.327,,,,Partly Cloudy
12/01/12,64.221,2.659,,,,Mostly Cloudy
11/01/12,74.675,3.092,,,,Mostly Cloudy
10/01/12,94.528,3.914,,,,Mostly Cloudy
09/01/12,108.764,4.504,,,,Partly Cloudy
08/01/12,109.033,4.515,,,,Partly Cloudy
07/01/12,109.991,4.554,,,,Partly Cloudy
06/01/12,96.261,3.986,,,,Mostly Cloudy
05/01/12,90.876,3.763,,,,Mostly Cloudy
04/01/12,90.973,3.767,,,,Mostly Cloudy
03/01/12,93.441,3.869,,,,Mostly Cloudy
02/01/12,92.539,3.832,,,,Mostly Cloudy
01/01/12,104.576,4.33,,,,Partly Cloudy
31/12/11,102.604,4.249,,,,Not Sure
30/12/11,94.871,3.928,,,,Not Sure
29/12/11,88.226,3.653,,,,Not Sure
28/12/11,88.759,3.675,,,,Not Sure
27/12/11,95.083,3.937,,,,Not Sure
26/12/11,89.015,3.686,,,,Not Sure
25/12/11,92.242,3.82,,,,Not Sure
24/12/11,99.729,4.13,,,,Not Sure
23/12/11,96.162,3.982,,,,Not Sure
22/12/11,98.654,4.085,,,,Not Sure
21/12/11,102.076,4.227,,,,Not Sure
20/12/11,68.08,2.819,,,,Not Sure
19/12/11,35.016,1.45,,,,Not Sure
18/12/11,20.605,0.853,,,,Not Sure
17/12/11,61.024,2.527,,,,Not Sure
16/12/11,33.312,1.379,,,,Not Sure
15/12/11,74.586,3.088,,,,Not Sure
14/12/11,90.784,3.759,,,,Not Sure
13/12/11,11.278,0.467,,,,Not Sure
12/12/11,9.751,0.404,,,,Not Sure
11/12/11,72.567,3.005,,,,Not Sure
10/12/11,97.328,4.03,,,,Not Sure
09/12/11,91.713,3.798,,,,Not Sure
08/12/11,99.888,4.136,,,,Not Sure
07/12/11,110.662,4.582,,,,Not Sure
06/12/11,98.542,4.08,,,,Not Sure
05/12/11,98.477,4.078,,,,Not Sure
04/12/11,89.347,3.7,,,,Not Sure
03/12/11,76.653,3.174,,,,Not Sure
02/12/11,92.531,3.832,,,,Not Sure
01/12/11,73.777,3.055,,,,Not Sure
30/11/11,97.038,4.018,,,,Not Sure
29/11/11,54.166,2.243,,,,Not Sure
28/11/11,70.082,2.902,,,,Not Sure
27/11/11,97.47,4.036,,,,Not Sure
26/11/11,93.547,3.874,,,,Not Sure
25/11/11,96.34,3.989,,,,Not Sure
24/11/11,18.313,0.758,,,,Not Sure
23/11/11,94.385,3.908,,,,Not Sure
22/11/11,103.348,4.279,,,,Not Sure
21/11/11,86.509,3.582,,,,Not Sure
20/11/11,38.724,1.603,,,,Not Sure
19/11/11,23.002,0.952,,,,Not Sure
18/11/11,16.926,0.701,,,,Not Sure
17/11/11,95.903,3.971,,,,Not Sure
16/11/11,96.594,4.0,,,,Not Sure
15/11/11,102.931,4.262,,,,Not Sure
14/11/11,84.345,3.493,,,,Not Sure
13/11/11,112.667,4.665,,,,Not Sure
12/11/11,11.285,0.467,,,,Not Sure
11/11/11,46.54,1.927,,,,Not Sure
10/11/11,40.693,1.685,,,,Not Sure
09/11/11,112.427,4.655,,,,Not Sure
08/11/11,101.43,4.2,,,,Not Sure
07/11/11,110.206,4.563,,,,Not Sure
06/11/11,28.529,1.181,,,,Not Sure
05/11/11,91.517,3.79,,,,Not Sure
04/11/11,7.518,0.311,,,,Not Sure
03/11/11,98.109,4.062,,,,Not Sure
02/11/11,106.815,4.423,,,,Not Sure
01/11/11,122.018,5.053,,,,Not Sure
31/10/11,121.502,5.031,,,,Not Sure
30/10/11,112.845,4.673,,,,Not Sure
29/10/11,102.772,4.256,,,,Not Sure
28/10/11,100.326,4.154,,,,Not Sure
27/10/11,116.093,4.807,,,,Not Sure
26/10/11,88.85,3.679,,,,Not Sure
25/10/11,39.993,1.656,,,,Not Sure
24/10/11,77.283,3.2,,,,Not Sure
23/10/11,110.082,4.558,,,,Not Sure
22/10/11,111.331,4.61,,,,Not Sure
21/10/11,122.193,5.06,,,,Not Sure
20/10/11,126.136,5.223,,,,Not Sure
19/10/11,107.406,4.447,,,,Not Sure
18/10/11,98.455,4.077,,,,Not Sure
17/10/11,113.899,4.716,,,,Not Sure
16/10/11,112.298,4.65,,,,Not Sure
15/10/11,120.676,4.997,,,,Not Sure
14/10/11,102.357,4.238,,,,Not Sure
13/10/11,128.843,5.335,,,,Not Sure
12/10/11,128.09,5.304,,,,Not Sure
11/10/11,123.451,5.112,,,,Not Sure
10/10/11,123.943,5.132,,,,Not Sure
09/10/11,135.603,5.615,,,,Not Sure
08/10/11,134.125,5.554,,,,Not Sure
07/10/11,143.394,5.938,,,,Not Sure
06/10/11,70.603,2.924,,,,Not Sure
05/10/11,16.883,0.699,,,,Not Sure
04/10/11,24.619,1.019,,,,Not Sure
03/10/11,109.113,4.518,,,,Not Sure
02/10/11,112.53,4.66,,,,Not Sure
01/10/11,132.963,5.506,,,,Not Sure
30/09/11,102.762,4.255,,,,Not Sure
29/09/11,119.169,4.935,,,,Not Sure
28/09/11,106.787,4.422,,,,Not Sure
27/09/11,125.863,5.212,,,,Not Sure
26/09/11,110.605,4.58,,,,Not Sure
25/09/11,109.127,4.519,,,,Not Sure
24/09/11,105.863,4.384,,,,Not Sure
23/09/11,76.936,3.186,,,,Not Sure
22/09/11,101.402,4.199,,,,Not Sure
21/09/11,143.179,5.929,,,,Not Sure
20/09/11,143.223,5.931,,,,Not Sure
19/09/11,126.276,5.229,,,,Not Sure
18/09/11,113.366,4.694,,,,Not Sure
17/09/11,117.61,4.87,,,,Not Sure
16/09/11,91.821,3.802,,,,Not Sure
15/09/11,127.822,5.293,,,,Not Sure
14/09/11,119.097,4.932,,,,Not Sure
13/09/11,130.277,5.394,,,,Not Sure
12/09/11,127.977,5.299,,,,Not Sure
11/09/11,143.16,5.928,,,,Not Sure
10/09/11,124.261,5.145,,,,Not Sure
09/09/11,153.699,6.364,,,,Not Sure
08/09/11,105.332,4.362,,,,Not Sure
07/09/11,146.739,6.076,,,,Not Sure
06/09/11,69.785,2.89,,,,Not Sure
05/09/11,42.181,1.747,,,,Not Sure
04/09/11,123.464,5.112,,,,Not Sure
03/09/11,131.542,5.447,,,,Not Sure
02/09/11,133.055,5.51,,,,Not Sure
01/09/11,155.492,6.439,,,,Not Sure
31/08/11,156.894,6.497,,,,Not Sure
30/08/11,147.202,6.095,,,,Not Sure
29/08/11,129.878,5.378,,,,Not Sure
28/08/11,123.266,5.104,,,,Not Sure
27/08/11,129.745,5.372,,,,Not Sure
26/08/11,104.315,4.319,,,,Not Sure
25/08/11,129.837,5.376,,,,Not Sure
24/08/11,136.245,5.642,,,,Not Sure
23/08/11,133.838,5.542,,,,Not Sure
22/08/11,131.902,5.462,,,,Not Sure
21/08/11,151.052,6.255,,,,Not Sure
20/08/11,148.766,6.16,,,,Not Sure
19/08/11,141.695,5.867,,,,Not Sure
18/08/11,126.833,5.252,,,,Not Sure
17/08/11,137.5,5.694,,,,Not Sure
16/08/11,141.778,5.871,,,,Not Sure
15/08/11,150.241,6.221,,,,Not Sure
14/08/11,151.195,6.261,,,,Not Sure
13/08/11,157.8,6.534,,,,Not Sure
12/08/11,139.054,5.758,,,,Not Sure
11/08/11,136.136,5.637,,,,Not Sure
10/08/11,140.153,5.803,,,,Not Sure
09/08/11,154.899,6.414,,,,Not Sure
08/08/11,154.783,6.409,,,,Not Sure
07/08/11,178.353,7.385,,,,Not Sure
06/08/11,157.748,6.532,,,,Not Sure
05/08/11,158.551,6.565,,,,Not Sure
04/08/11,150.553,6.234,,,,Not Sure
03/08/11,148.963,6.168,,,,Not Sure
02/08/11,142.118,5.885,,,,Not Sure
01/08/11,161.096,6.671,,,,Not Sure
31/07/11,132.934,5.505,,,,Not Sure
30/07/11,105.188,4.356,,,,Not Sure
29/07/11,122.549,5.074,,,,Not Sure
28/07/11,135.902,5.627,,,,Not Sure
27/07/11,130.795,5.416,,,,Not Sure
26/07/11,141.797,5.872,,,,Not Sure
25/07/11,135.066,5.593,,,,Not Sure
24/07/11,80.96,3.352,,,,Not Sure
23/07/11,147.919,6.125,,,,Not Sure
22/07/11,155.38,6.434,,,,Not Sure
21/07/11,172.192,7.13,,,,Not Sure
20/07/11,174.082,7.208,,,,Not Sure
19/07/11,150.158,6.218,,,,Not Sure
18/07/11,135.011,5.591,,,,Not Sure
17/07/11,150.171,6.218,,,,Not Sure
16/07/11,139.482,5.776,,,,Not Sure
15/07/11,148.394,6.145,,,,Not Sure
14/07/11,145.29,6.016,,,,Not Sure
13/07/11,165.368,6.848,,,,Not Sure
12/07/11,176.342,7.302,,,,Not Sure
11/07/11,160.685,6.654,,,,Not Sure
10/07/11,160.079,6.629,,,,Not Sure
09/07/11,171.342,7.095,,,,Not Sure
08/07/11,160.523,6.647,,,,Not Sure
07/07/11,164.321,6.804,,,,Not Sure
06/07/11,126.608,5.243,,,,Not Sure
05/07/11,116.307,4.816,,,,Not Sure
04/07/11,130.522,5.405,,,,Not Sure
03/07/11,129.667,5.369,,,,Not Sure
02/07/11,152.922,6.332,,,,Not Sure
01/07/11,173.755,7.195,,,,Not Sure
30/06/11,166.107,6.878,,,,Not Sure
29/06/11,140.647,5.824,,,,Not Sure
28/06/11,144.075,5.966,,,,Not Sure
27/06/11,158.528,6.564,,,,Not Sure
26/06/11,151.631,6.279,,,,Not Sure
25/06/11,158.052,6.545,,,,Not Sure
24/06/11,164.314,6.804,,,,Not Sure
23/06/11,155.118,6.423,,,,Not Sure
22/06/11,158.12,6.547,,,,Not Sure
21/06/11,162.581,6.732,,,,Not Sure
20/06/11,177.579,7.353,,,,Not Sure
19/06/11,142.805,5.913,,,,Not Sure
18/06/11,141.29,5.851,,,,Not Sure
17/06/11,136.265,5.642,,,,Not Sure
16/06/11,150.639,6.238,,,,Not Sure
15/06/11,157.917,6.539,,,,Not Sure
14/06/11,167.713,6.945,,,,Not Sure
13/06/11,162.438,6.726,,,,Not Sure
12/06/11,164.311,6.804,,,,Not Sure
11/06/11,154.066,6.38,,,,Not Sure
10/06/11,124.062,5.137,,,,Not Sure
09/06/11,121.44,5.029,,,,Not Sure
08/06/11,145.63,6.03,,,,Not Sure
07/06/11,188.888,7.821,,,,Not Sure
06/06/11,163.931,6.788,,,,Not Sure
05/06/11,164.76,6.822,,,,Not Sure
04/06/11,155.103,6.422,,,,Not Sure
03/06/11,163.52,6.771,,,,Not Sure
02/06/11,156.572,6.483,,,,Not Sure
01/06/11,173.143,7.169,,,,Not Sure
31/05/11,181.448,7.513,,,,Not Sure
30/05/11,169.082,7.001,,,,Not Sure
29/05/11,95.93,3.972,,,,Not Sure
28/05/11,148.228,6.138,,,,Not Sure
27/05/11,163.985,6.79,,,,Not Sure
26/05/11,137.063,5.675,,,,Not Sure
25/05/11,155.905,6.456,,,,Not Sure
24/05/11,153.881,6.372,,,,Not Sure
23/05/11,88.541,3.666,,,,Not Sure
22/05/11,115.135,4.767,,,,Not Sure
21/05/11,159.743,6.615,,,,Not Sure
20/05/11,175.912,7.284,,,,Not Sure
19/05/11,91.963,3.808,,,,Not Sure
18/05/11,41.37,1.713,,,,Not Sure
17/05/11,30.25,1.253,,,,Not Sure
16/05/11,122.438,5.07,,,,Not Sure
15/05/11,90.605,3.752,,,,Not Sure
14/05/11,125.47,5.195,,,,Not Sure
13/05/11,166.313,6.887,,,,Not Sure
12/05/11,174.201,7.213,,,,Not Sure
11/05/11,162.293,6.72,,,,Not Sure
10/05/11,158.21,6.551,,,,Not Sure
09/05/11,70.111,2.903,,,,Not Sure
08/05/11,55.013,2.278,,,,Not Sure
07/05/11,170.018,7.04,,,,Not Sure
06/05/11,155.947,6.457,,,,Not Sure
05/05/11,150.567,6.235,,,,Not Sure
04/05/11,149.111,6.174,,,,Not Sure
03/05/11,154.501,6.398,,,,Not Sure
02/05/11,153.657,6.363,,,,Not Sure
01/05/11,174.822,7.239,,,,Not Sure
30/04/11,157.714,6.531,,,,Not Sure
29/04/11,144.349,5.977,,,,Not Sure
28/04/11,145.321,6.017,,,,Not Sure
27/04/11,155.163,6.425,,,,Not Sure
26/04/11,139.135,5.761,,,,Not Sure
25/04/11,144.658,5.99,,,,Not Sure
24/04/11,74.539,3.087,,,,Not Sure
23/04/11,128.485,5.32,,,,Not Sure
22/04/11,123.991,5.134,,,,Not Sure
21/04/11,121.27,5.022,,,,Not Sure
20/04/11,148.663,6.156,,,,Not Sure
19/04/11,87.556,3.626,,,,Not Sure
18/04/11,28.157,1.166,,,,Not Sure
17/04/11,144.384,5.979,,,,Not Sure
16/04/11,139.633,5.782,,,,Not Sure
15/04/11,149.59,6.194,,,,Not Sure
14/04/11,151.853,6.288,,,,Not Sure
13/04/11,110.571,4.579,,,,Not Sure
12/04/11,172.166,7.129,,,,Not Sure
11/04/11,176.025,7.289,,,,Not Sure
10/04/11,151.099,6.257,,,,Not Sure
09/04/11,140.353,5.812,,,,Not Sure
08/04/11,70.573,2.922,,,,Not Sure
07/04/11,73.539,3.045,,,,Not Sure
06/04/11,66.851,2.768,,,,Not Sure
05/04/11,128.178,5.308,,,,Not Sure
04/04/11,140.549,5.82,,,,Not Sure
03/04/11,86.329,3.575,,,,Not Sure
